OmiVoxel (v0.1.0) (400x600px) (06/02/2020 18:03:47)
$Texturas (nombre,r1,g1,b1,a1,r2,g2,b2,a2,r3,g3,b3,a3)$
sombra,50,50,50,40,50,50,50,40,50,50,50,40
rojo,242,82,53,255,240,49,15,255,191,39,13,255
naranja,251,170,89,255,250,143,37,255,238,122,6,255
amarillo,240,237,94,255,236,232,53,255,211,207,20,255
verde,112,189,100,255,88,177,75,255,74,149,64,255
limon,82,239,78,255,33,234,28,255,22,199,18,255
negro,62,62,62,255,74,74,74,255,40,40,40,255
gris,126,126,126,255,110,110,110,255,148,148,148,255
blanco,211,211,211,255,229,229,229,255,188,188,188,255
cafe,116,90,63,255,89,70,49,255,136,106,74,255
caqui,208,185,130,255,193,163,89,255,170,138,64,255
azul,31,100,203,255,62,128,225,255,104,155,232,255
marino,53,53,236,255,22,22,233,255,90,90,239,255
agua,53,217,230,255,91,237,244,255,14,200,209,255
morado,202,43,198,255,174,36,171,255,216,65,211,255
rosa,248,152,192,255,245,126,177,255,243,90,155,255
halloween,243,136,39,255,58,33,33,255,67,46,24,255
navidad,62,168,67,255,168,220,58,255,239,65,39,255
mimo,191,191,191,255,168,168,168,255,51,51,51,255
payaso,245,114,16,255,43,91,219,255,50,238,23,255
leopardo,236,231,26,255,208,204,17,255,142,69,45,255
reptil,57,120,54,255,96,142,32,255,163,122,67,255
saurio,154,65,207,255,103,41,231,255,249,23,243,255
vidrio,153,251,245,100,190,252,249,100,115,249,242,100
malla,130,126,165,255,0,0,0,0,0,0,0,0
reja,108,85,79,255,121,114,85,255,0,0,0,0
hojas,77,141,61,255,153,199,107,100,131,248,114,50
$Voxels (x,y,z,r,g,b,a,grupo)$
-43.118315021609625,-8.764183344569794,106.0,136,106,74,255,4
-41.56544003074839,-14.43309374494106,106.0,89,70,49,255,4
-39.2708287778347,-19.844445245508613,106.0,89,70,49,255,4
-36.27542865503745,-24.90167215054618,106.0,136,106,74,255,4
-32.63269264850997,-29.514528126126,106.0,136,106,74,255,4
-28.407625468587064,-33.6006966480828,106.0,116,90,63,255,4
-23.675623539188216,-37.08725994233922,106.0,116,90,63,255,4
-18.521129546846737,-39.912000204311,106.0,89,70,49,255,4
-13.036125558967889,-42.02450987710412,106.0,89,70,49,255,4
-7.31849160165773,-43.387091175561245,106.0,136,106,74,255,4
-1.4702589883376103,-43.97542880413119,106.0,116,90,63,255,4
4.404210431460461,-43.7790238638942,106.0,116,90,63,255,4
10.200086611771287,-42.80138120566162,106.0,89,70,49,255,4
15.813942004850755,-41.05994688583044,106.0,136,106,74,255,4
21.145597228214253,-38.58579684109346,106.0,89,70,49,255,4
26.099908768091638,-35.42308233761277,106.0,136,106,74,255,4
30.58846681768413,-31.62824209062898,106.0,89,70,49,255,4
34.531172952261194,-27.268995114250632,106.0,136,106,74,255,4
37.85766948744618,-22.423132274044338,106.0,116,90,63,255,4
40.508595013762815,-17.177128107193898,106.0,116,90,63,255,4
42.43664370239262,-11.624597682336402,106.0,136,106,74,255,4
43.60740947881033,-5.864626036446402,106.0,116,90,63,255,4
44.0,0.0,111.5,136,106,74,255,4
43.6074094788103,5.864626036446435,111.5,116,90,63,255,4
42.43664370239252,11.624597682336749,111.5,89,70,49,255,4
40.50859501376279,17.17712810719394,111.5,116,90,63,255,4
37.85766948744612,22.42313227404439,111.5,89,70,49,255,4
34.531172952261095,27.2689951142508,111.5,116,90,63,255,4
30.588466817684154,31.628242090628987,111.5,136,106,74,255,4
26.099908768091677,35.42308233761273,111.5,136,106,74,255,4
21.145597228213997,38.58579684109359,111.5,136,106,74,255,4
15.81394200485051,41.059946885830534,111.5,89,70,49,255,4
-18.521129546846737,39.912000204311,111.5,116,90,63,255,4
-23.67562353918862,37.08725994233892,111.5,89,70,49,255,4
-28.40762546858732,33.6006966480826,111.5,136,106,74,255,4
-32.63269264851008,29.5145281261259,111.5,116,90,63,255,4
-36.27542865503747,24.90167215054616,111.5,136,106,74,255,4
-39.270828777834915,19.84444524550827,111.5,136,106,74,255,4
-41.56544003074846,14.43309374494095,111.5,136,106,74,255,4
-43.11831502160964,8.764183344569727,111.5,89,70,49,255,4
-43.901742659418744,2.9388758847851877,111.5,136,106,74,255,4
-43.90174265941873,-2.938875884785491,111.5,89,70,49,255,4
-43.118315021609625,-8.764183344569794,111.5,116,90,63,255,4
-41.56544003074839,-14.43309374494106,111.5,89,70,49,255,4
-39.2708287778347,-19.844445245508613,111.5,116,90,63,255,4
-36.27542865503745,-24.90167215054618,111.5,89,70,49,255,4
-32.63269264850997,-29.514528126126,111.5,136,106,74,255,4
-28.407625468587064,-33.6006966480828,111.5,89,70,49,255,4
-23.675623539188216,-37.08725994233922,111.5,89,70,49,255,4
-18.521129546846737,-39.912000204311,111.5,116,90,63,255,4
-13.036125558967889,-42.02450987710412,111.5,136,106,74,255,4
-7.31849160165773,-43.387091175561245,111.5,116,90,63,255,4
-1.4702589883376103,-43.97542880413119,111.5,116,90,63,255,4
4.404210431460461,-43.7790238638942,111.5,116,90,63,255,4
10.200086611771287,-42.80138120566162,111.5,116,90,63,255,4
15.813942004850755,-41.05994688583044,111.5,136,106,74,255,4
21.145597228214253,-38.58579684109346,111.5,136,106,74,255,4
26.099908768091638,-35.42308233761277,111.5,136,106,74,255,4
30.58846681768413,-31.62824209062898,111.5,116,90,63,255,4
34.531172952261194,-27.268995114250632,111.5,116,90,63,255,4
37.85766948744618,-22.423132274044338,111.5,116,90,63,255,4
40.508595013762815,-17.177128107193898,111.5,116,90,63,255,4
42.43664370239262,-11.624597682336402,111.5,116,90,63,255,4
43.60740947881033,-5.864626036446402,111.5,136,106,74,255,4
44.0,0.0,117.0,89,70,49,255,4
43.6074094788103,5.864626036446435,117.0,116,90,63,255,4
42.43664370239252,11.624597682336749,117.0,89,70,49,255,4
40.50859501376279,17.17712810719394,117.0,136,106,74,255,4
37.85766948744612,22.42313227404439,117.0,136,106,74,255,4
34.531172952261095,27.2689951142508,117.0,136,106,74,255,4
30.588466817684154,31.628242090628987,117.0,89,70,49,255,4
26.099908768091677,35.42308233761273,117.0,116,90,63,255,4
21.145597228213997,38.58579684109359,117.0,116,90,63,255,4
15.81394200485051,41.059946885830534,117.0,136,106,74,255,4
-18.521129546846737,39.912000204311,117.0,116,90,63,255,4
-23.67562353918862,37.08725994233892,117.0,136,106,74,255,4
-28.40762546858732,33.6006966480826,117.0,89,70,49,255,4
-32.63269264851008,29.5145281261259,117.0,136,106,74,255,4
-36.27542865503747,24.90167215054616,117.0,89,70,49,255,4
-39.270828777834915,19.84444524550827,117.0,136,106,74,255,4
-41.56544003074846,14.43309374494095,117.0,116,90,63,255,4
-43.11831502160964,8.764183344569727,117.0,89,70,49,255,4
-43.901742659418744,2.9388758847851877,117.0,89,70,49,255,4
-43.90174265941873,-2.938875884785491,117.0,136,106,74,255,4
-43.118315021609625,-8.764183344569794,117.0,136,106,74,255,4
-41.56544003074839,-14.43309374494106,117.0,116,90,63,255,4
-39.2708287778347,-19.844445245508613,117.0,89,70,49,255,4
-36.27542865503745,-24.90167215054618,117.0,116,90,63,255,4
-32.63269264850997,-29.514528126126,117.0,89,70,49,255,4
-28.407625468587064,-33.6006966480828,117.0,136,106,74,255,4
-23.675623539188216,-37.08725994233922,117.0,89,70,49,255,4
-18.521129546846737,-39.912000204311,117.0,89,70,49,255,4
-13.036125558967889,-42.02450987710412,117.0,89,70,49,255,4
-7.31849160165773,-43.387091175561245,117.0,136,106,74,255,4
-1.4702589883376103,-43.97542880413119,117.0,89,70,49,255,4
4.404210431460461,-43.7790238638942,117.0,116,90,63,255,4
10.200086611771287,-42.80138120566162,117.0,136,106,74,255,4
15.813942004850755,-41.05994688583044,117.0,136,106,74,255,4
21.145597228214253,-38.58579684109346,117.0,116,90,63,255,4
26.099908768091638,-35.42308233761277,117.0,136,106,74,255,4
30.58846681768413,-31.62824209062898,117.0,136,106,74,255,4
34.531172952261194,-27.268995114250632,117.0,89,70,49,255,4
37.85766948744618,-22.423132274044338,117.0,89,70,49,255,4
40.508595013762815,-17.177128107193898,117.0,136,106,74,255,4
42.43664370239262,-11.624597682336402,117.0,136,106,74,255,4
43.60740947881033,-5.864626036446402,117.0,89,70,49,255,4
44.0,0.0,122.5,136,106,74,255,4
43.6074094788103,5.864626036446435,122.5,116,90,63,255,4
42.43664370239252,11.624597682336749,122.5,116,90,63,255,4
40.50859501376279,17.17712810719394,122.5,89,70,49,255,4
37.85766948744612,22.42313227404439,122.5,116,90,63,255,4
34.531172952261095,27.2689951142508,122.5,136,106,74,255,4
30.588466817684154,31.628242090628987,122.5,136,106,74,255,4
26.099908768091677,35.42308233761273,122.5,116,90,63,255,4
21.145597228213997,38.58579684109359,122.5,89,70,49,255,4
15.81394200485051,41.059946885830534,122.5,136,106,74,255,4
-18.521129546846737,39.912000204311,122.5,136,106,74,255,4
-23.67562353918862,37.08725994233892,122.5,136,106,74,255,4
-28.40762546858732,33.6006966480826,122.5,136,106,74,255,4
-32.63269264851008,29.5145281261259,122.5,89,70,49,255,4
-36.27542865503747,24.90167215054616,122.5,89,70,49,255,4
-39.270828777834915,19.84444524550827,122.5,136,106,74,255,4
-41.56544003074846,14.43309374494095,122.5,136,106,74,255,4
-43.11831502160964,8.764183344569727,122.5,89,70,49,255,4
-43.901742659418744,2.9388758847851877,122.5,116,90,63,255,4
-43.90174265941873,-2.938875884785491,122.5,136,106,74,255,4
-43.118315021609625,-8.764183344569794,122.5,116,90,63,255,4
-41.56544003074839,-14.43309374494106,122.5,116,90,63,255,4
-39.2708287778347,-19.844445245508613,122.5,136,106,74,255,4
-36.27542865503745,-24.90167215054618,122.5,136,106,74,255,4
-32.63269264850997,-29.514528126126,122.5,116,90,63,255,4
-28.407625468587064,-33.6006966480828,122.5,89,70,49,255,4
-23.675623539188216,-37.08725994233922,122.5,116,90,63,255,4
-18.521129546846737,-39.912000204311,122.5,89,70,49,255,4
-13.036125558967889,-42.02450987710412,122.5,89,70,49,255,4
-7.31849160165773,-43.387091175561245,122.5,89,70,49,255,4
-1.4702589883376103,-43.97542880413119,122.5,136,106,74,255,4
4.404210431460461,-43.7790238638942,122.5,89,70,49,255,4
10.200086611771287,-42.80138120566162,122.5,136,106,74,255,4
15.813942004850755,-41.05994688583044,122.5,89,70,49,255,4
21.145597228214253,-38.58579684109346,122.5,116,90,63,255,4
26.099908768091638,-35.42308233761277,122.5,136,106,74,255,4
30.58846681768413,-31.62824209062898,122.5,89,70,49,255,4
34.531172952261194,-27.268995114250632,122.5,136,106,74,255,4
37.85766948744618,-22.423132274044338,122.5,116,90,63,255,4
40.508595013762815,-17.177128107193898,122.5,136,106,74,255,4
42.43664370239262,-11.624597682336402,122.5,136,106,74,255,4
43.60740947881033,-5.864626036446402,122.5,89,70,49,255,4
44.0,0.0,128.0,89,70,49,255,4
43.6074094788103,5.864626036446435,128.0,116,90,63,255,4
42.43664370239252,11.624597682336749,128.0,116,90,63,255,4
40.50859501376279,17.17712810719394,128.0,89,70,49,255,4
37.85766948744612,22.42313227404439,128.0,116,90,63,255,4
34.531172952261095,27.2689951142508,128.0,89,70,49,255,4
30.588466817684154,31.628242090628987,128.0,116,90,63,255,4
26.099908768091677,35.42308233761273,128.0,116,90,63,255,4
21.145597228213997,38.58579684109359,128.0,89,70,49,255,4
15.81394200485051,41.059946885830534,128.0,89,70,49,255,4
-18.521129546846737,39.912000204311,128.0,116,90,63,255,4
-23.67562353918862,37.08725994233892,128.0,136,106,74,255,4
-28.40762546858732,33.6006966480826,128.0,89,70,49,255,4
-32.63269264851008,29.5145281261259,128.0,89,70,49,255,4
-36.27542865503747,24.90167215054616,128.0,116,90,63,255,4
-39.270828777834915,19.84444524550827,128.0,116,90,63,255,4
-41.56544003074846,14.43309374494095,128.0,89,70,49,255,4
-43.11831502160964,8.764183344569727,128.0,116,90,63,255,4
-43.901742659418744,2.9388758847851877,128.0,89,70,49,255,4
-43.90174265941873,-2.938875884785491,128.0,116,90,63,255,4
-43.118315021609625,-8.764183344569794,128.0,116,90,63,255,4
-41.56544003074839,-14.43309374494106,128.0,136,106,74,255,4
-39.2708287778347,-19.844445245508613,128.0,89,70,49,255,4
-36.27542865503745,-24.90167215054618,128.0,89,70,49,255,4
-32.63269264850997,-29.514528126126,128.0,89,70,49,255,4
-28.407625468587064,-33.6006966480828,128.0,89,70,49,255,4
-23.675623539188216,-37.08725994233922,128.0,89,70,49,255,4
-18.521129546846737,-39.912000204311,128.0,116,90,63,255,4
-13.036125558967889,-42.02450987710412,128.0,116,90,63,255,4
-7.31849160165773,-43.387091175561245,128.0,136,106,74,255,4
-1.4702589883376103,-43.97542880413119,128.0,136,106,74,255,4
4.404210431460461,-43.7790238638942,128.0,136,106,74,255,4
10.200086611771287,-42.80138120566162,128.0,89,70,49,255,4
15.813942004850755,-41.05994688583044,128.0,89,70,49,255,4
21.145597228214253,-38.58579684109346,128.0,116,90,63,255,4
26.099908768091638,-35.42308233761277,128.0,136,106,74,255,4
30.58846681768413,-31.62824209062898,128.0,116,90,63,255,4
34.531172952261194,-27.268995114250632,128.0,136,106,74,255,4
37.85766948744618,-22.423132274044338,128.0,116,90,63,255,4
40.508595013762815,-17.177128107193898,128.0,116,90,63,255,4
42.43664370239262,-11.624597682336402,128.0,136,106,74,255,4
43.60740947881033,-5.864626036446402,128.0,89,70,49,255,4
44.0,0.0,133.5,136,106,74,255,4
43.6074094788103,5.864626036446435,133.5,116,90,63,255,4
42.43664370239252,11.624597682336749,133.5,89,70,49,255,4
40.50859501376279,17.17712810719394,133.5,116,90,63,255,4
37.85766948744612,22.42313227404439,133.5,136,106,74,255,4
34.531172952261095,27.2689951142508,133.5,136,106,74,255,4
30.588466817684154,31.628242090628987,133.5,89,70,49,255,4
26.099908768091677,35.42308233761273,133.5,89,70,49,255,4
21.145597228213997,38.58579684109359,133.5,89,70,49,255,4
15.81394200485051,41.059946885830534,133.5,136,106,74,255,4
-18.521129546846737,39.912000204311,133.5,116,90,63,255,4
-23.67562353918862,37.08725994233892,133.5,89,70,49,255,4
-28.40762546858732,33.6006966480826,133.5,116,90,63,255,4
-32.63269264851008,29.5145281261259,133.5,136,106,74,255,4
-36.27542865503747,24.90167215054616,133.5,136,106,74,255,4
-39.270828777834915,19.84444524550827,133.5,89,70,49,255,4
-41.56544003074846,14.43309374494095,133.5,116,90,63,255,4
-43.11831502160964,8.764183344569727,133.5,116,90,63,255,4
-43.901742659418744,2.9388758847851877,133.5,136,106,74,255,4
-43.90174265941873,-2.938875884785491,133.5,116,90,63,255,4
-43.118315021609625,-8.764183344569794,133.5,89,70,49,255,4
-41.56544003074839,-14.43309374494106,133.5,89,70,49,255,4
-39.2708287778347,-19.844445245508613,133.5,89,70,49,255,4
-36.27542865503745,-24.90167215054618,133.5,136,106,74,255,4
-32.63269264850997,-29.514528126126,133.5,89,70,49,255,4
-28.407625468587064,-33.6006966480828,133.5,116,90,63,255,4
-23.675623539188216,-37.08725994233922,133.5,136,106,74,255,4
-18.521129546846737,-39.912000204311,133.5,116,90,63,255,4
-13.036125558967889,-42.02450987710412,133.5,89,70,49,255,4
-7.31849160165773,-43.387091175561245,133.5,116,90,63,255,4
-1.4702589883376103,-43.97542880413119,133.5,116,90,63,255,4
4.404210431460461,-43.7790238638942,133.5,89,70,49,255,4
10.200086611771287,-42.80138120566162,133.5,89,70,49,255,4
15.813942004850755,-41.05994688583044,133.5,116,90,63,255,4
21.145597228214253,-38.58579684109346,133.5,136,106,74,255,4
26.099908768091638,-35.42308233761277,133.5,89,70,49,255,4
30.58846681768413,-31.62824209062898,133.5,136,106,74,255,4
34.531172952261194,-27.268995114250632,133.5,89,70,49,255,4
37.85766948744618,-22.423132274044338,133.5,116,90,63,255,4
40.508595013762815,-17.177128107193898,133.5,136,106,74,255,4
42.43664370239262,-11.624597682336402,133.5,116,90,63,255,4
43.60740947881033,-5.864626036446402,133.5,116,90,63,255,4
44.0,0.0,139.0,136,106,74,255,4
43.6074094788103,5.864626036446435,139.0,89,70,49,255,4
42.43664370239252,11.624597682336749,139.0,136,106,74,255,4
40.50859501376279,17.17712810719394,139.0,89,70,49,255,4
37.85766948744612,22.42313227404439,139.0,136,106,74,255,4
34.531172952261095,27.2689951142508,139.0,89,70,49,255,4
30.588466817684154,31.628242090628987,139.0,136,106,74,255,4
26.099908768091677,35.42308233761273,139.0,136,106,74,255,4
21.145597228213997,38.58579684109359,139.0,89,70,49,255,4
15.81394200485051,41.059946885830534,139.0,116,90,63,255,4
10.20008661177126,42.80138120566163,139.0,89,70,49,255,4
4.4042104314602435,43.77902386389418,139.0,116,90,63,255,4
-1.4702589883378256,43.975428804131205,139.0,136,106,74,255,4
-7.318491601657749,43.387091175561245,139.0,136,106,74,255,4
-13.036125558967958,42.024509877104116,139.0,89,70,49,255,4
-18.521129546846737,39.912000204311,139.0,89,70,49,255,4
-23.67562353918862,37.08725994233892,139.0,136,106,74,255,4
-28.40762546858732,33.6006966480826,139.0,89,70,49,255,4
-32.63269264851008,29.5145281261259,139.0,89,70,49,255,4
-36.27542865503747,24.90167215054616,139.0,89,70,49,255,4
-39.270828777834915,19.84444524550827,139.0,136,106,74,255,4
-41.56544003074846,14.43309374494095,139.0,116,90,63,255,4
-43.11831502160964,8.764183344569727,139.0,89,70,49,255,4
-43.901742659418744,2.9388758847851877,139.0,136,106,74,255,4
-43.90174265941873,-2.938875884785491,139.0,89,70,49,255,4
-43.118315021609625,-8.764183344569794,139.0,116,90,63,255,4
-41.56544003074839,-14.43309374494106,139.0,116,90,63,255,4
-39.2708287778347,-19.844445245508613,139.0,136,106,74,255,4
-36.27542865503745,-24.90167215054618,139.0,116,90,63,255,4
-32.63269264850997,-29.514528126126,139.0,136,106,74,255,4
-28.407625468587064,-33.6006966480828,139.0,136,106,74,255,4
-23.675623539188216,-37.08725994233922,139.0,116,90,63,255,4
-18.521129546846737,-39.912000204311,139.0,136,106,74,255,4
-13.036125558967889,-42.02450987710412,139.0,116,90,63,255,4
-7.31849160165773,-43.387091175561245,139.0,136,106,74,255,4
-1.4702589883376103,-43.97542880413119,139.0,136,106,74,255,4
4.404210431460461,-43.7790238638942,139.0,136,106,74,255,4
10.200086611771287,-42.80138120566162,139.0,136,106,74,255,4
15.813942004850755,-41.05994688583044,139.0,136,106,74,255,4
21.145597228214253,-38.58579684109346,139.0,116,90,63,255,4
26.099908768091638,-35.42308233761277,139.0,136,106,74,255,4
30.58846681768413,-31.62824209062898,139.0,136,106,74,255,4
34.531172952261194,-27.268995114250632,139.0,89,70,49,255,4
37.85766948744618,-22.423132274044338,139.0,136,106,74,255,4
40.508595013762815,-17.177128107193898,139.0,89,70,49,255,4
42.43664370239262,-11.624597682336402,139.0,136,106,74,255,4
43.60740947881033,-5.864626036446402,139.0,116,90,63,255,4
44.0,0.0,144.5,89,70,49,255,4
43.6074094788103,5.864626036446435,144.5,136,106,74,255,4
42.43664370239252,11.624597682336749,144.5,136,106,74,255,4
40.50859501376279,17.17712810719394,144.5,89,70,49,255,4
37.85766948744612,22.42313227404439,144.5,116,90,63,255,4
34.531172952261095,27.2689951142508,144.5,89,70,49,255,4
30.588466817684154,31.628242090628987,144.5,136,106,74,255,4
26.099908768091677,35.42308233761273,144.5,116,90,63,255,4
21.145597228213997,38.58579684109359,144.5,116,90,63,255,4
15.81394200485051,41.059946885830534,144.5,89,70,49,255,4
10.20008661177126,42.80138120566163,144.5,116,90,63,255,4
4.4042104314602435,43.77902386389418,144.5,136,106,74,255,4
-1.4702589883378256,43.975428804131205,144.5,116,90,63,255,4
-7.318491601657749,43.387091175561245,144.5,136,106,74,255,4
-13.036125558967958,42.024509877104116,144.5,116,90,63,255,4
-18.521129546846737,39.912000204311,144.5,89,70,49,255,4
-23.67562353918862,37.08725994233892,144.5,89,70,49,255,4
-28.40762546858732,33.6006966480826,144.5,116,90,63,255,4
-32.63269264851008,29.5145281261259,144.5,116,90,63,255,4
-36.27542865503747,24.90167215054616,144.5,89,70,49,255,4
-39.270828777834915,19.84444524550827,144.5,89,70,49,255,4
-41.56544003074846,14.43309374494095,144.5,89,70,49,255,4
-43.11831502160964,8.764183344569727,144.5,136,106,74,255,4
-43.901742659418744,2.9388758847851877,144.5,136,106,74,255,4
-43.90174265941873,-2.938875884785491,144.5,89,70,49,255,4
-43.118315021609625,-8.764183344569794,144.5,89,70,49,255,4
-41.56544003074839,-14.43309374494106,144.5,136,106,74,255,4
-39.2708287778347,-19.844445245508613,144.5,116,90,63,255,4
-36.27542865503745,-24.90167215054618,144.5,116,90,63,255,4
-32.63269264850997,-29.514528126126,144.5,89,70,49,255,4
-28.407625468587064,-33.6006966480828,144.5,89,70,49,255,4
-23.675623539188216,-37.08725994233922,144.5,89,70,49,255,4
-18.521129546846737,-39.912000204311,144.5,136,106,74,255,4
-13.036125558967889,-42.02450987710412,144.5,116,90,63,255,4
-7.31849160165773,-43.387091175561245,144.5,89,70,49,255,4
-1.4702589883376103,-43.97542880413119,144.5,89,70,49,255,4
4.404210431460461,-43.7790238638942,144.5,136,106,74,255,4
10.200086611771287,-42.80138120566162,144.5,116,90,63,255,4
15.813942004850755,-41.05994688583044,144.5,89,70,49,255,4
21.145597228214253,-38.58579684109346,144.5,89,70,49,255,4
26.099908768091638,-35.42308233761277,144.5,136,106,74,255,4
30.58846681768413,-31.62824209062898,144.5,89,70,49,255,4
34.531172952261194,-27.268995114250632,144.5,89,70,49,255,4
37.85766948744618,-22.423132274044338,144.5,116,90,63,255,4
40.508595013762815,-17.177128107193898,144.5,89,70,49,255,4
42.43664370239262,-11.624597682336402,144.5,89,70,49,255,4
43.60740947881033,-5.864626036446402,144.5,89,70,49,255,4
44.0,0.0,150.0,116,90,63,255,4
43.6074094788103,5.864626036446435,150.0,136,106,74,255,4
42.43664370239252,11.624597682336749,150.0,116,90,63,255,4
40.50859501376279,17.17712810719394,150.0,136,106,74,255,4
37.85766948744612,22.42313227404439,150.0,89,70,49,255,4
34.531172952261095,27.2689951142508,150.0,116,90,63,255,4
30.588466817684154,31.628242090628987,150.0,136,106,74,255,4
26.099908768091677,35.42308233761273,150.0,136,106,74,255,4
21.145597228213997,38.58579684109359,150.0,136,106,74,255,4
15.81394200485051,41.059946885830534,150.0,89,70,49,255,4
10.20008661177126,42.80138120566163,150.0,89,70,49,255,4
4.4042104314602435,43.77902386389418,150.0,116,90,63,255,4
-1.4702589883378256,43.975428804131205,150.0,136,106,74,255,4
-7.318491601657749,43.387091175561245,150.0,116,90,63,255,4
-13.036125558967958,42.024509877104116,150.0,136,106,74,255,4
-18.521129546846737,39.912000204311,150.0,116,90,63,255,4
-23.67562353918862,37.08725994233892,150.0,116,90,63,255,4
-28.40762546858732,33.6006966480826,150.0,116,90,63,255,4
-32.63269264851008,29.5145281261259,150.0,89,70,49,255,4
-36.27542865503747,24.90167215054616,150.0,136,106,74,255,4
-39.270828777834915,19.84444524550827,150.0,89,70,49,255,4
-41.56544003074846,14.43309374494095,150.0,136,106,74,255,4
-43.11831502160964,8.764183344569727,150.0,116,90,63,255,4
-43.901742659418744,2.9388758847851877,150.0,116,90,63,255,4
-43.90174265941873,-2.938875884785491,150.0,89,70,49,255,4
-43.118315021609625,-8.764183344569794,150.0,116,90,63,255,4
-41.56544003074839,-14.43309374494106,150.0,89,70,49,255,4
-39.2708287778347,-19.844445245508613,150.0,89,70,49,255,4
-36.27542865503745,-24.90167215054618,150.0,89,70,49,255,4
-32.63269264850997,-29.514528126126,150.0,136,106,74,255,4
-28.407625468587064,-33.6006966480828,150.0,116,90,63,255,4
-23.675623539188216,-37.08725994233922,150.0,136,106,74,255,4
-18.521129546846737,-39.912000204311,150.0,116,90,63,255,4
-13.036125558967889,-42.02450987710412,150.0,89,70,49,255,4
-7.31849160165773,-43.387091175561245,150.0,136,106,74,255,4
-1.4702589883376103,-43.97542880413119,150.0,136,106,74,255,4
4.404210431460461,-43.7790238638942,150.0,136,106,74,255,4
10.200086611771287,-42.80138120566162,150.0,116,90,63,255,4
15.813942004850755,-41.05994688583044,150.0,89,70,49,255,4
21.145597228214253,-38.58579684109346,150.0,116,90,63,255,4
26.099908768091638,-35.42308233761277,150.0,89,70,49,255,4
30.58846681768413,-31.62824209062898,150.0,116,90,63,255,4
34.531172952261194,-27.268995114250632,150.0,116,90,63,255,4
37.85766948744618,-22.423132274044338,150.0,116,90,63,255,4
40.508595013762815,-17.177128107193898,150.0,89,70,49,255,4
42.43664370239262,-11.624597682336402,150.0,89,70,49,255,4
43.60740947881033,-5.864626036446402,150.0,136,106,74,255,4
0.0,-0.0,150.0,89,70,49,255,4
0.0,-0.0,150.0,136,106,74,255,4
11.0,0.0,150.0,136,106,74,255,4
9.52627944162883,5.499999999999989,150.0,89,70,49,255,4
5.499999999999998,9.526279441628825,150.0,136,106,74,255,4
6.735557395310443e-16,11.0,150.0,89,70,49,255,4
-5.499999999999985,9.526279441628832,150.0,89,70,49,255,4
-9.526279441628825,5.4999999999999964,150.0,89,70,49,255,4
-11.000000000000002,-1.3471114790620888e-15,150.0,116,90,63,255,4
-9.526279441628827,-5.499999999999995,150.0,89,70,49,255,4
-5.499999999999982,-9.526279441628827,150.0,136,106,74,255,4
3.116046393706391e-15,-11.000000000000007,150.0,89,70,49,255,4
5.4999999999999964,-9.526279441628825,150.0,89,70,49,255,4
9.526279441628834,-5.499999999999979,150.0,116,90,63,255,4
16.5,0.0,150.0,136,106,74,255,4
15.504928242967498,5.643332364873507,150.0,116,90,63,255,4
12.639733311463075,10.605995559827972,150.0,136,106,74,255,4
8.250000000000043,14.289419162443213,150.0,116,90,63,255,4
2.865194931504305,16.24932792470144,150.0,116,90,63,255,4
-2.8651949315043175,16.24932792470144,150.0,89,70,49,255,4
-8.250000000000135,14.28941916244316,150.0,116,90,63,255,4
-12.639733311463175,10.605995559827853,150.0,136,106,74,255,4
-15.504928242967498,5.643332364873506,150.0,116,90,63,255,4
-16.5,5.306804743932901e-15,150.0,116,90,63,255,4
-15.5049282429675,-5.643332364873502,150.0,136,106,74,255,4
-12.63973331146307,-10.60599555982798,150.0,89,70,49,255,4
-8.250000000000027,-14.28941916244322,150.0,136,106,74,255,4
-2.8651949315042815,-16.249327924701443,150.0,136,106,74,255,4
2.8651949315043197,-16.249327924701436,150.0,136,106,74,255,4
8.250000000000155,-14.28941916244315,150.0,89,70,49,255,4
12.639733311463203,-10.605995559827821,150.0,136,106,74,255,4
15.5049282429675,-5.643332364873499,150.0,116,90,63,255,4
22.0,0.0,150.0,89,70,49,255,4
21.250368178359498,5.694018992255459,150.0,116,90,63,255,4
19.05255888325766,10.999999999999979,150.0,116,90,63,255,4
15.556349186104047,15.556349186104047,150.0,89,70,49,255,4
10.999999999999996,19.05255888325765,150.0,136,106,74,255,4
5.694018992255432,21.250368178359505,150.0,116,90,63,255,4
1.3471114790620886e-15,22.0,150.0,89,70,49,255,4
-5.694018992255468,21.250368178359505,150.0,89,70,49,255,4
-10.99999999999997,19.052558883257664,150.0,89,70,49,255,4
-15.556349186104043,15.556349186104047,150.0,89,70,49,255,4
-19.05255888325765,10.999999999999993,150.0,116,90,63,255,4
-21.250368178359498,5.694018992255456,150.0,89,70,49,255,4
-22.000000000000004,-2.6942229581241776e-15,150.0,89,70,49,255,4
-21.2503681783595,-5.694018992255473,150.0,136,106,74,255,4
-19.052558883257653,-10.99999999999999,150.0,89,70,49,255,4
-15.556349186104061,-15.556349186104036,150.0,136,106,74,255,4
-10.999999999999964,-19.052558883257653,150.0,116,90,63,255,4
-5.694018992255453,-21.250368178359498,150.0,89,70,49,255,4
6.232092787412782e-15,-22.000000000000014,150.0,116,90,63,255,4
5.694018992255487,-21.250368178359487,150.0,89,70,49,255,4
10.999999999999993,-19.05255888325765,150.0,116,90,63,255,4
